Word base            L.key                Suffixes id          W.form key                     W.form
oni                  CH#PRON.OSO#         PRON.OSO#P/3M#       PRON.OSO#P/3M#|G#2             ih
oni                  CH#PRON.OSO#         PRON.OSO#P/3M#       PRON.OSO#P/3M#|D#1             njima
oni                  CH#PRON.OSO#         PRON.OSO#P/3M#       PRON.OSO#P/3M#|D#2             im
oni                  CH#PRON.OSO#         PRON.OSO#P/3M#       PRON.OSO#P/3M#|A#1             njih
oni                  CH#PRON.OSO#         PRON.OSO#P/3M#       PRON.OSO#P/3M#|A#2             ih
oni                  CH#PRON.OSO#         PRON.OSO#P/3M#       PRON.OSO#P/3M#|L#1             njima
oni                  CH#PRON.OSO#         PRON.OSO#P/3M#       PRON.OSO#P/3M#|I#1             njima
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|S/N/M#1         njihov
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|S/N/F#1         njihova
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|S/N/N#1         njihovo
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|S/G/M#1         njihova
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|S/G/F#1         njihove
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|S/G/N#1         njihova
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|S/D/M#1         njihovu
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|S/D/F#1         njihovoj
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|S/D/N#1         njihovu
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|S/A/M#1         njihova
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|S/A/M#2         njihov
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|S/A/F#1         njihovu
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|S/A/N#1         njihovo
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|S/L/M#1         njihovu
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|S/L/F#1         njihovoj
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|S/L/N#1         njihovu
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|S/I/M#1         njihovim
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|S/I/F#1         njihovom
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|S/I/N#1         njihovim
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/N/M#1         njihovi
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/N/F#1         njihove
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/N/N#1         njihova
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/G/M#1         njihovih
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/G/F#1         njihovih
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/G/N#1         njihovih
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/D/M#1         njihovim
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/D/M#2         njihovima
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/D/F#1         njihovim
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/D/F#2         njihovima
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/D/N#1         njihovim
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/D/N#2         njihovima
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/A/M#1         njihove
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/A/F#1         njihove
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/A/N#1         njihova
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/L/M#1         njihovim
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/L/M#2         njihovima
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/L/F#1         njihovim
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/L/F#2         njihovima
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/L/N#1         njihovim
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/L/N#2         njihovima
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/I/M#1         njihovim
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/I/M#2         njihovima
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/I/F#1         njihovim
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/I/F#2         njihovima
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/I/N#1         njihovim
oni                  CH#PRON.POS#         ADJ#P_N#             PRON.POS#P/3M#|P/I/N#2         njihovima
ono                  CH#PRON.OSO#         PRON.OSO#S/3F#       PRON.OSO#S/3F#|N#1             ono
ono                  CH#PRON.OSO#         PRON.OSO#S/3F#       PRON.OSO#S/3F#|G#1             njee
ono                  CH#PRON.OSO#         PRON.OSO#S/3F#       PRON.OSO#S/3F#|G#2             je
ono                  CH#PRON.OSO#         PRON.OSO#S/3F#       PRON.OSO#S/3F#|D#1             njež
ono                  CH#PRON.OSO#         PRON.OSO#S/3F#       PRON.OSO#S/3F#|D#2             joj
ono                  CH#PRON.OSO#         PRON.OSO#S/3F#       PRON.OSO#S/3F#|A#1             nju
ono                  CH#PRON.OSO#         PRON.OSO#S/3F#       PRON.OSO#S/3F#|A#2             ju
ono                  CH#PRON.OSO#         PRON.OSO#S/3F#       PRON.OSO#S/3F#|A#3             je
ono                  CH#PRON.OSO#         PRON.OSO#S/3F#       PRON.OSO#S/3F#|L#1             njež
ono                  CH#PRON.OSO#         PRON.OSO#S/3F#       PRON.OSO#S/3F#|I#1             njegm
ono                  CH#PRON.OSO#         PRON.OSO#S/3F#       PRON.OSO#S/3F#|I#2             njegme
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/N/M#1             onolik
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/N/M#2             onoliki
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/N/F#1             onolika
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/N/N#1             onoliko
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/M#1             onolika
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/M#2             onolikoga
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/M#3             onolikog
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/F#1             onolike
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/N#1             onolika
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/N#2             onolikoga
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/N#3             onolikog
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/M#1             onoliku
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/M#2             onolikomu
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/M#3             onolikom
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/F#1             onolikoj
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/N#1             onoliku
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/N#2             onolikomu
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/N#3             onolikom
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/A/M#1             onolika
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/A/M#2             onolikoga
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/A/M#3             onolikog
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/A/F#1             onoliku
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/A/N#1             onoliko
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/V/M#1             onoliki
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/V/F#1             onolika
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/V/N#1             onoliko
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/M#1             onoliku
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/M#2             onolikom
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/M#3             onolikome
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/F#1             onolikoj
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/N#1             onoliku
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/N#2             onolikom
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/N#3             onolikome
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/I/M#1             onolikim
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/I/F#1             onolikom
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/I/N#1             onolikim
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/N/M#1             onoliki
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/N/F#1             onolike
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/N/N#1             onolika
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/G/M#1             onolikih
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/G/F#1             onolikih
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/G/N#1             onolikih
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/D/M#1             onolikim
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/D/M#2             onolikima
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/D/F#1             onolikim
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/D/F#2             onolikima
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/D/N#1             onolikim
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/D/N#2             onolikima
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/A/M#1             onolike
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/A/F#1             onolike
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/A/N#1             onolika
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/V/M#1             onoliki
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/V/F#1             onolike
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/V/N#1             onolika
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/L/M#1             onolikim
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/L/M#2             onolikima
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/L/F#1             onolikim
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/L/F#2             onolikima
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/L/N#1             onolikim
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/L/N#2             onolikima
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/I/M#1             onolikim
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/I/M#2             onolikima
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/I/F#1             onolikim
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/I/F#2             onolikima
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/I/N#1             onolikim
onolik               CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/I/N#2             onolikima
onoliko              FX#ADV#KOL.KOLIKO    -                    -                              onoliko
onuda                FX#ADV#MJE.KUDA      -                    -                              onuda
opet                 FX#ADV#KOL.KOLIKO    -                    -                              opet
osim                 FX#PREP#UZ_G         -                    -                              osim
otad                 FX#ADV#VRE.OTKAD     -                    -                              otad
otkad                FX#CONJ#PRI          -                    -                              otkad
otkako               FX#CONJ#PRI          -                    -                              otkako
otud                 FX#ADV#MJE.ODKUDA    -                    -                              otud
ovaj                 CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/N/M#1             ovaj
ovaj                 CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/N/F#1             ova
ovaj                 CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/N/N#1             ovo
ovaj                 CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/G/M#1             ovog
ovaj                 CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/G/M#2             ovoga
ovaj                 CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/G/F#1             ove
ovaj                 CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/G/N#1             ovog
ovaj                 CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/G/N#2             ovoga
ovaj                 CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/D/M#1             ovom
ovaj                 CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/D/M#2             ovomu
ovaj                 CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/D/F#1             ovoj
ovaj                 CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/D/N#1             ovom
ovaj                 CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/D/N#2             ovomu
ovaj                 CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/A/M#1             ovog
ovaj                 CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/A/M#2             ovoga
ovaj                 CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/A/M#3             ovaj
ovaj                 CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/A/F#1             ovu
ovaj                 CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/A/N#1             ovo
